snapshot_id,snapshot_date,snapshot_time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Number of Patients In department >= 4 Hours,Total Number of Patients in the Department,Number of Patients in Resus,Number of Patients Registered in Last 60 Minutes,Number of Patients Waiting Triage,Number of Patients Waiting to be Seen (ED),Number of Patients Waiting to be Seen (Medical),Number of Patients Waiting to be Seen (Surgery),Number of Patients > 3 Hours,Number of Patients Waiting a Bed,Number of Patients Left Department in Last 60 Minutes,Free_beds,Breach_in_next_timeslot
117566,01/07/2016,00:00:19,0,0,0,0,1,0,0,4,37,2,4,0,22,0,0,13,8,0,47,1
117676,01/07/2016,02:01:05,0,0,0,0,1,0,0,4,28,0,8,1,18,0,0,12,5,1,41,1
117838,01/07/2016,04:00:58,0,0,0,0,1,0,0,7,22,2,2,0,9,1,0,14,6,0,34,1
117939,01/07/2016,06:00:26,0,0,0,0,1,0,0,7,16,2,2,0,6,1,1,9,4,3,30,1
118027,01/07/2016,08:00:39,0,0,0,0,1,0,0,6,11,1,2,0,4,1,0,6,4,6,26,1
118137,01/07/2016,10:00:30,0,0,0,0,1,0,0,4,24,2,8,1,9,1,0,6,6,3,25,1
118243,01/07/2016,12:00:24,0,0,0,0,1,0,0,1,34,4,18,4,11,0,1,3,4,7,30,0
118353,01/07/2016,14:09:32,0,0,0,0,1,0,0,0,31,2,10,0,10,0,0,3,6,8,36,1
118881,02/07/2016,00:07:08,0,0,0,0,0,1,0,3,34,4,8,1,14,2,0,7,5,0,61,1
119161,02/07/2016,04:00:18,0,0,0,0,0,1,0,10,29,2,6,0,15,1,0,16,8,2,46,1
119255,02/07/2016,06:00:37,0,0,0,0,0,1,0,9,25,2,4,0,14,0,0,14,6,1,41,1
119350,02/07/2016,08:00:45,0,0,0,0,0,1,0,4,20,1,5,1,10,0,0,6,3,4,35,1
119447,02/07/2016,10:00:19,0,0,0,0,0,1,0,4,29,2,13,5,11,0,0,7,4,10,31,1
119556,02/07/2016,12:00:19,0,0,0,0,0,1,0,4,35,3,16,6,8,3,0,8,9,9,36,1
119665,02/07/2016,14:00:18,0,0,0,0,0,1,0,3,36,2,12,5,17,0,0,5,4,13,50,1
119775,02/07/2016,16:00:09,0,0,0,0,0,1,0,1,44,2,18,7,19,2,0,10,7,7,52,0
119886,02/07/2016,18:00:31,0,0,0,0,0,1,0,0,28,0,7,1,15,0,0,0,2,12,50,1
119993,02/07/2016,20:00:18,0,0,0,0,0,1,0,2,33,0,17,8,13,1,0,10,3,14,55,1
120104,02/07/2016,22:00:15,0,0,0,0,0,1,0,4,41,2,16,5,18,1,0,7,3,11,55,1
120214,03/07/2016,00:00:16,0,0,0,0,0,0,1,3,34,4,6,2,19,1,0,9,1,0,52,1
120324,03/07/2016,02:01:00,0,0,0,0,0,0,1,7,24,4,8,0,13,0,0,11,5,1,43,1
120494,03/07/2016,04:00:27,0,0,0,0,0,0,1,6,22,2,4,1,13,0,0,10,3,2,42,1
120696,03/07/2016,08:00:17,0,0,0,0,0,0,1,2,9,2,4,1,2,0,0,3,4,4,36,1
120807,03/07/2016,10:00:15,0,0,0,0,0,0,1,2,29,2,17,5,11,0,0,3,1,2,36,0
120918,03/07/2016,12:00:17,0,0,0,0,0,0,1,0,37,0,18,6,24,0,0,1,2,11,38,1
121026,03/07/2016,14:00:15,0,0,0,0,0,0,1,1,46,0,14,4,28,2,0,6,5,8,42,1
121134,03/07/2016,16:00:14,0,0,0,0,0,0,1,1,43,3,15,3,23,1,1,9,4,14,48,1
121247,03/07/2016,18:00:16,0,0,0,0,0,0,1,4,38,3,11,2,15,0,1,9,10,11,55,1
121345,03/07/2016,20:00:50,0,0,0,0,0,0,1,3,31,2,16,4,14,2,0,6,5,16,53,1
121446,03/07/2016,22:00:10,0,0,0,0,0,0,1,3,37,2,14,4,21,0,0,7,5,9,49,1
121555,04/07/2016,00:00:32,1,0,0,0,0,0,0,3,32,2,7,0,17,1,1,9,8,0,45,1
121667,04/07/2016,02:00:21,1,0,0,0,0,0,0,2,19,2,5,0,7,0,0,6,6,2,42,1
121838,04/07/2016,04:00:44,1,0,0,0,0,0,0,2,7,1,1,0,0,0,0,5,3,3,30,0
121972,04/07/2016,08:00:19,1,0,0,0,0,0,0,0,11,0,7,1,4,0,0,0,2,2,28,0
122074,04/07/2016,10:00:33,1,0,0,0,0,0,0,0,28,1,21,8,13,0,0,1,2,8,22,0
122183,04/07/2016,12:00:19,1,0,0,0,0,0,0,0,39,3,18,8,9,0,0,1,4,12,23,1
122292,04/07/2016,14:00:27,1,0,0,0,0,0,0,1,39,2,17,4,11,0,2,6,7,21,34,1
122402,04/07/2016,16:08:05,1,0,0,0,0,0,0,1,43,1,15,7,6,0,0,7,4,18,52,1
122707,04/07/2016,22:09:20,1,0,0,0,0,0,0,2,41,2,9,4,19,1,2,11,5,14,67,1
122816,05/07/2016,00:00:18,0,1,0,0,0,0,0,3,33,1,8,2,19,0,1,11,7,0,61,1
122927,05/07/2016,02:00:22,0,1,0,0,0,0,0,2,24,1,7,1,14,1,0,10,4,2,55,1
123099,05/07/2016,04:00:28,0,1,0,0,0,0,0,2,15,0,5,1,7,0,0,4,4,2,48,0
123191,05/07/2016,06:01:48,0,1,0,0,0,0,0,0,6,0,1,0,2,0,0,0,2,3,42,1
123292,05/07/2016,08:00:28,0,1,0,0,0,0,0,1,9,1,5,1,5,0,0,1,3,4,42,0
123390,05/07/2016,10:00:24,0,1,0,0,0,0,0,0,7,0,4,1,2,0,0,0,1,7,41,0
123491,05/07/2016,12:00:39,0,1,0,0,0,0,0,0,24,1,19,4,5,0,0,0,1,5,48,0
123600,05/07/2016,14:00:34,0,1,0,0,0,0,0,0,33,0,17,5,11,1,1,0,2,8,48,1
123711,05/07/2016,16:00:17,0,1,0,0,0,0,0,1,26,3,14,5,2,2,1,2,5,21,60,0
123820,05/07/2016,18:00:18,0,1,0,0,0,0,0,0,21,2,11,1,1,2,1,2,8,11,67,0
123920,05/07/2016,20:00:56,0,1,0,0,0,0,0,0,36,3,24,7,9,3,1,1,4,12,67,1
124032,05/07/2016,22:00:24,0,1,0,0,0,0,0,1,45,2,17,7,15,2,1,4,7,10,61,1
124139,06/07/2016,00:00:19,0,0,1,0,0,0,0,2,36,1,12,4,16,1,0,3,5,0,55,1
124250,06/07/2016,02:00:41,0,0,1,0,0,0,0,1,29,2,6,0,16,1,2,9,5,2,49,1
124413,06/07/2016,04:00:11,0,0,1,0,0,0,0,5,21,3,7,1,9,2,0,8,5,1,44,1
124502,06/07/2016,06:00:47,0,0,1,0,0,0,0,4,16,2,2,0,3,0,0,5,5,4,44,1
124603,06/07/2016,08:00:20,0,0,1,0,0,0,0,1,7,0,5,2,3,0,0,1,1,5,36,0
124711,06/07/2016,10:00:21,0,0,1,0,0,0,0,0,12,0,10,1,4,0,0,0,0,11,32,0
124820,06/07/2016,12:00:40,0,0,1,0,0,0,0,0,27,3,16,3,4,0,2,1,7,3,40,0
124932,06/07/2016,14:00:21,0,0,1,0,0,0,0,0,35,3,19,4,7,0,1,5,11,6,43,1
125041,06/07/2016,16:00:19,0,0,1,0,0,0,0,1,34,2,17,4,14,1,0,4,4,11,56,1
125150,06/07/2016,18:00:33,0,0,1,0,0,0,0,1,38,1,18,4,14,0,1,2,6,13,64,1
125260,06/07/2016,20:01:32,0,0,1,0,0,0,0,1,43,1,16,10,13,2,1,4,8,10,68,1
125368,06/07/2016,22:00:19,0,0,1,0,0,0,0,2,43,3,12,3,21,2,1,9,11,13,65,1
125478,07/07/2016,00:00:38,0,0,0,1,0,0,0,2,32,3,10,2,17,0,0,6,4,0,58,1
125590,07/07/2016,02:00:43,0,0,0,1,0,0,0,7,34,2,6,0,19,1,0,14,6,0,50,1
125759,07/07/2016,04:00:48,0,0,0,1,0,0,0,11,26,3,2,0,15,1,0,16,4,3,41,1
125842,07/07/2016,06:00:36,0,0,0,1,0,0,0,10,23,2,6,1,8,1,1,14,8,1,36,1
125944,07/07/2016,08:01:05,0,0,0,1,0,0,0,7,17,0,3,0,8,0,0,7,4,1,29,1
126035,07/07/2016,10:00:15,0,0,0,1,0,0,0,2,23,1,12,2,11,0,0,4,3,8,30,1
126147,07/07/2016,12:00:18,0,0,0,1,0,0,0,4,40,3,14,2,17,0,1,6,7,10,33,1
126254,07/07/2016,14:00:20,0,0,0,1,0,0,0,3,36,3,6,1,10,2,2,9,8,12,35,1
126362,07/07/2016,16:00:24,0,0,0,1,0,0,0,3,35,4,15,5,7,3,1,5,5,16,48,0
126474,07/07/2016,18:00:38,0,0,0,1,0,0,0,0,27,2,8,2,8,0,1,4,7,12,44,1
126571,07/07/2016,20:00:18,0,0,0,1,0,0,0,1,46,3,25,6,27,2,1,3,6,10,52,0
126671,07/07/2016,22:00:17,0,0,0,1,0,0,0,0,48,3,10,1,32,0,1,8,8,7,53,1
126782,08/07/2016,00:00:23,0,0,0,0,1,0,0,4,28,1,9,1,13,1,1,10,4,0,50,1
126889,08/07/2016,02:00:26,0,0,0,0,1,0,0,3,23,0,7,0,13,0,0,6,4,0,48,0
127061,08/07/2016,04:00:20,0,0,0,0,1,0,0,0,12,0,2,0,10,0,0,3,1,4,41,1
127149,08/07/2016,06:00:34,0,0,0,0,1,0,0,1,7,0,5,1,1,0,0,3,1,6,39,0
127254,08/07/2016,08:00:18,0,0,0,0,1,0,0,0,8,0,5,1,3,0,1,0,1,3,38,0
127365,08/07/2016,10:00:44,0,0,0,0,1,0,0,0,15,3,7,1,5,0,0,1,1,2,39,0
127466,08/07/2016,12:00:23,0,0,0,0,1,0,0,0,19,2,11,1,3,0,0,1,3,8,42,0
127575,08/07/2016,14:00:22,0,0,0,0,1,0,0,0,18,0,13,1,3,0,0,1,2,10,49,0
127685,08/07/2016,16:00:17,0,0,0,0,1,0,0,0,22,1,13,4,3,0,0,0,7,15,71,0
127795,08/07/2016,18:00:51,0,0,0,0,1,0,0,0,26,2,9,3,3,0,1,1,8,12,73,0
127901,08/07/2016,20:01:06,0,0,0,0,1,0,0,0,30,3,13,5,5,2,1,3,9,8,75,0
127998,08/07/2016,22:00:12,0,0,0,0,1,0,0,0,33,2,13,6,11,3,0,3,7,12,69,1
128111,09/07/2016,00:00:21,0,0,0,0,0,1,0,2,26,2,6,0,17,1,0,7,3,0,68,1
128219,09/07/2016,02:00:35,0,0,0,0,0,1,0,2,15,0,5,0,7,0,2,4,1,0,60,1
128388,09/07/2016,04:00:46,0,0,0,0,0,1,0,1,19,0,11,2,4,1,2,3,5,2,62,0
128479,09/07/2016,06:00:30,0,0,0,0,0,1,0,0,9,0,4,0,3,0,1,1,0,7,52,1
128578,09/07/2016,08:08:40,0,0,0,0,0,1,0,1,8,0,4,2,2,1,2,1,3,3,50,1
128686,09/07/2016,10:00:25,0,0,0,0,0,1,0,1,19,1,12,1,4,2,1,1,6,5,50,0
128793,09/07/2016,12:00:18,0,0,0,0,0,1,0,0,27,3,13,1,13,2,0,1,7,8,56,0
128902,09/07/2016,14:00:18,0,0,0,0,0,1,0,0,40,2,17,10,11,0,1,3,6,11,58,0
129010,09/07/2016,16:00:15,0,0,0,0,0,1,0,0,33,2,15,8,11,1,0,7,4,19,71,0
129121,09/07/2016,18:00:32,0,0,0,0,0,1,0,0,26,2,13,7,5,0,0,1,3,12,72,0
129230,09/07/2016,20:00:18,0,0,0,0,0,1,0,0,24,2,8,5,4,0,0,0,4,12,70,0
129342,09/07/2016,22:00:16,0,0,0,0,0,1,0,0,21,2,7,1,11,0,1,1,1,9,67,1
129449,10/07/2016,00:00:18,0,0,0,0,0,0,1,1,20,2,7,2,7,0,0,4,6,0,69,0
129559,10/07/2016,02:00:24,0,0,0,0,0,0,1,0,14,2,3,0,7,0,0,2,4,0,66,0
129730,10/07/2016,04:00:25,0,0,0,0,0,0,1,0,14,2,8,2,4,0,0,1,3,4,64,0
129839,10/07/2016,06:00:11,0,0,0,0,0,0,1,0,8,0,1,0,1,0,0,2,3,4,56,0
130049,10/07/2016,10:00:30,0,0,0,0,0,0,1,0,23,2,14,2,9,0,0,0,0,4,49,0
130157,10/07/2016,12:00:29,0,0,0,0,0,0,1,0,37,4,15,4,20,0,0,0,4,9,57,0
130264,10/07/2016,14:00:17,0,0,0,0,0,0,1,0,41,2,16,8,18,0,0,3,3,14,63,1
130373,10/07/2016,16:00:23,0,0,0,0,0,0,1,1,36,1,16,3,16,0,0,5,4,14,74,0
130486,10/07/2016,18:00:35,0,0,0,0,0,0,1,0,28,0,10,2,10,2,1,2,5,13,69,1
130585,10/07/2016,20:01:11,0,0,0,0,0,0,1,1,26,0,9,0,8,0,1,4,6,12,64,0
130686,10/07/2016,22:00:18,0,0,0,0,0,0,1,0,21,0,11,2,6,1,0,0,5,6,62,0
130796,11/07/2016,00:00:24,1,0,0,0,0,0,0,0,20,1,10,0,9,2,0,2,4,0,56,0
130906,11/07/2016,02:00:25,1,0,0,0,0,0,0,0,17,2,4,1,8,0,0,0,4,0,52,0
131070,11/07/2016,04:00:47,1,0,0,0,0,0,0,0,9,0,5,0,5,0,1,0,2,6,46,1
131176,11/07/2016,06:02:45,1,0,0,0,0,0,0,1,9,0,4,0,2,0,0,1,2,3,43,1
131259,11/07/2016,08:00:27,1,0,0,0,0,0,0,1,8,0,4,0,4,0,1,1,2,6,42,1
131362,11/07/2016,10:00:14,1,0,0,0,0,0,0,1,13,0,8,0,6,0,0,2,1,8,38,1
131474,11/07/2016,12:00:50,1,0,0,0,0,0,0,1,30,1,16,3,10,0,0,1,6,10,42,0
131582,11/07/2016,14:00:23,1,0,0,0,0,0,0,0,33,2,9,4,4,2,0,2,8,11,39,0
131691,11/07/2016,16:00:24,1,0,0,0,0,0,0,0,38,0,16,1,8,3,0,3,8,18,57,0
131802,11/07/2016,18:00:21,1,0,0,0,0,0,0,0,35,2,12,1,9,1,0,6,8,17,68,0
131910,11/07/2016,20:00:51,1,0,0,0,0,0,0,0,42,3,16,5,11,2,2,3,8,14,73,1
132016,11/07/2016,22:00:22,1,0,0,0,0,0,0,1,42,3,20,5,12,3,1,9,9,13,72,1
132125,12/07/2016,00:00:21,0,1,0,0,0,0,0,2,35,4,7,3,12,1,2,6,7,0,59,1
132239,12/07/2016,02:00:43,0,1,0,0,0,0,0,1,27,2,6,0,12,1,2,9,7,0,52,1
132400,12/07/2016,04:00:23,0,1,0,0,0,0,0,4,18,2,5,0,8,0,0,10,6,4,45,1
132484,12/07/2016,06:00:47,0,1,0,0,0,0,0,4,13,2,4,1,1,0,0,6,5,6,39,0
132683,12/07/2016,10:00:59,0,1,0,0,0,0,0,0,15,0,8,1,2,0,0,1,2,6,35,0
132793,12/07/2016,12:00:52,0,1,0,0,0,0,0,0,30,1,17,5,11,0,0,1,3,5,40,0
132895,12/07/2016,14:00:51,0,1,0,0,0,0,0,0,42,2,17,7,19,1,1,1,7,5,36,0
133007,12/07/2016,16:00:31,0,1,0,0,0,0,0,0,46,3,17,5,13,1,0,5,6,17,55,0
133115,12/07/2016,18:00:31,0,1,0,0,0,0,0,0,50,3,20,8,16,4,0,6,5,18,54,1
133215,12/07/2016,20:01:38,0,1,0,0,0,0,0,5,65,3,22,11,26,2,3,12,8,17,48,1
133315,12/07/2016,22:00:24,0,1,0,0,0,0,0,4,48,4,14,4,22,1,2,14,5,25,48,1
133425,13/07/2016,00:00:20,0,0,1,0,0,0,0,10,38,4,12,2,13,1,1,13,8,0,45,1
133534,13/07/2016,02:00:35,0,0,1,0,0,0,0,7,29,3,8,2,9,2,1,10,8,1,38,1
133698,13/07/2016,04:01:41,0,0,1,0,0,0,0,4,20,2,6,1,6,0,1,5,7,3,30,1
133788,13/07/2016,06:00:31,0,0,1,0,0,0,0,4,12,2,3,0,0,0,0,7,6,4,25,1
133886,13/07/2016,08:02:15,0,0,1,0,0,0,0,5,12,2,5,0,2,1,0,5,6,4,26,1
133974,13/07/2016,10:00:36,0,0,1,0,0,0,0,2,26,1,11,2,10,0,0,3,3,4,19,1
134080,13/07/2016,12:00:19,0,0,1,0,0,0,0,1,32,1,14,2,14,0,2,3,8,15,28,0
134191,13/07/2016,14:00:26,0,0,1,0,0,0,0,0,38,1,11,1,22,0,0,4,3,11,29,1
134299,13/07/2016,16:00:27,0,0,1,0,0,0,0,1,38,3,15,3,18,3,0,6,6,18,49,1
134411,13/07/2016,18:00:19,0,0,1,0,0,0,0,1,30,2,7,1,7,1,2,5,7,14,59,1
134516,13/07/2016,20:01:01,0,0,1,0,0,0,0,2,41,1,15,1,19,1,0,5,8,9,62,1
134628,13/07/2016,22:00:11,0,0,1,0,0,0,0,1,38,3,16,1,25,1,0,4,6,21,57,0
134734,14/07/2016,00:00:17,0,0,0,1,0,0,0,0,26,3,6,0,13,2,1,7,5,0,45,1
134846,14/07/2016,02:00:17,0,0,0,1,0,0,0,6,14,2,0,0,0,2,0,11,10,1,40,1
135008,14/07/2016,04:00:12,0,0,0,1,0,0,0,2,6,1,3,0,0,1,0,2,2,1,30,1
135116,14/07/2016,06:00:18,0,0,0,1,0,0,0,2,10,1,3,2,0,1,0,3,5,2,27,1
135216,14/07/2016,08:01:06,0,0,0,1,0,0,0,4,10,1,2,0,5,1,0,4,5,5,26,1
135329,14/07/2016,10:00:32,0,0,0,1,0,0,0,3,15,2,10,2,2,0,0,3,5,9,23,1
135438,14/07/2016,12:01:06,0,0,0,1,0,0,0,1,26,2,14,1,6,1,0,1,8,10,27,1
135545,14/07/2016,14:00:23,0,0,0,1,0,0,0,2,29,3,12,2,1,2,1,5,11,9,35,1
135656,14/07/2016,16:00:18,0,0,0,1,0,0,0,3,18,1,10,0,2,1,0,3,8,16,49,0
135767,14/07/2016,18:00:16,0,0,0,1,0,0,0,0,27,2,14,3,4,1,1,1,4,7,49,0
135870,14/07/2016,20:01:16,0,0,0,1,0,0,0,0,37,1,24,4,18,0,1,0,3,14,49,0
135973,14/07/2016,22:00:11,0,0,0,1,0,0,0,0,31,1,7,0,19,0,1,0,4,11,54,1
136082,15/07/2016,00:00:15,0,0,0,0,1,0,0,2,22,0,8,1,7,2,1,4,3,0,53,0
136190,15/07/2016,02:01:02,0,0,0,0,1,0,0,0,15,0,10,1,4,0,0,1,3,0,42,0
136366,15/07/2016,04:00:18,0,0,0,0,1,0,0,0,14,0,6,1,2,1,0,1,4,3,40,0
136452,15/07/2016,06:00:21,0,0,0,0,1,0,0,0,8,2,3,0,0,0,0,0,4,7,35,0
136546,15/07/2016,08:00:20,0,0,0,0,1,0,0,0,5,2,3,0,3,0,0,2,1,4,34,1
136659,15/07/2016,10:01:00,0,0,0,0,1,0,0,1,17,2,13,1,4,1,1,1,3,2,34,1
136769,15/07/2016,12:00:20,0,0,0,0,1,0,0,1,29,3,16,3,5,1,0,3,7,8,48,0
136877,15/07/2016,14:00:20,0,0,0,0,1,0,0,0,38,4,18,6,15,1,0,1,5,9,52,1
136984,15/07/2016,16:00:22,0,0,0,0,1,0,0,2,41,3,14,9,9,1,0,4,7,17,55,1
137095,15/07/2016,18:00:50,0,0,0,0,1,0,0,1,31,2,17,5,6,1,2,5,6,18,65,1
137196,15/07/2016,20:01:01,0,0,0,0,1,0,0,1,43,4,18,12,8,2,0,2,5,12,61,1
137293,15/07/2016,22:00:13,0,0,0,0,1,0,0,2,42,3,13,1,19,1,2,8,9,18,57,1
137403,16/07/2016,00:00:26,0,0,0,0,0,1,0,3,32,1,11,0,17,1,1,7,6,0,53,1
137514,16/07/2016,02:00:18,0,0,0,0,0,1,0,5,26,1,6,3,9,1,0,11,8,1,45,1
137686,16/07/2016,04:00:10,0,0,0,0,0,1,0,1,10,2,2,1,3,0,0,4,2,2,37,1
137772,16/07/2016,06:00:21,0,0,0,0,0,1,0,3,16,3,6,0,9,0,0,4,1,3,34,0
137880,16/07/2016,08:01:22,0,0,0,0,0,1,0,0,12,2,3,0,6,0,0,2,2,4,33,1
137983,16/07/2016,10:00:22,0,0,0,0,0,1,0,1,31,2,18,2,19,1,0,1,1,5,28,0
138093,16/07/2016,12:00:23,0,0,0,0,0,1,0,0,45,1,17,5,25,0,1,4,2,8,31,0
138202,16/07/2016,14:00:18,0,0,0,0,0,1,0,0,41,1,14,2,24,1,0,4,3,9,39,0
138313,16/07/2016,16:00:23,0,0,0,0,0,1,0,0,39,2,14,3,19,0,0,5,1,16,53,0
138422,16/07/2016,18:00:23,0,0,0,0,0,1,0,0,39,2,15,2,14,2,1,4,2,15,55,0
138530,16/07/2016,20:00:23,0,0,0,0,0,1,0,0,36,3,14,2,16,2,1,5,7,10,60,1
138639,16/07/2016,22:00:15,0,0,0,0,0,1,0,3,37,4,11,3,14,2,3,8,8,14,56,1
138748,17/07/2016,00:00:30,0,0,0,0,0,0,1,2,34,2,12,0,22,0,1,8,3,0,46,1
138861,17/07/2016,02:00:26,0,0,0,0,0,0,1,5,24,2,5,0,13,1,1,12,4,1,41,1
139034,17/07/2016,04:00:43,0,0,0,0,0,0,1,10,27,4,7,1,12,0,0,10,6,0,36,1
139141,17/07/2016,06:00:11,0,0,0,0,0,0,1,5,20,2,2,0,6,1,1,10,5,3,34,1
139251,17/07/2016,08:00:15,0,0,0,0,0,0,1,4,15,0,4,1,8,0,0,5,5,6,30,1
139361,17/07/2016,10:00:20,0,0,0,0,0,0,1,1,28,0,11,1,17,0,0,3,2,4,22,1
139470,17/07/2016,12:00:44,0,0,0,0,0,0,1,2,47,2,20,6,26,1,1,6,7,12,25,1
139579,17/07/2016,14:00:20,0,0,0,0,0,0,1,3,56,3,17,6,23,3,0,10,8,11,21,1
139689,17/07/2016,16:00:16,0,0,0,0,0,0,1,5,40,4,13,7,9,2,0,11,10,23,34,1
139799,17/07/2016,18:00:45,0,0,0,0,0,0,1,4,48,3,16,9,15,1,0,10,10,14,47,1
139903,17/07/2016,20:00:14,0,0,0,0,0,0,1,5,55,3,16,5,19,1,0,16,8,12,46,1
140011,17/07/2016,22:00:18,0,0,0,0,0,0,1,8,46,2,11,7,21,1,1,13,7,10,43,1
140120,18/07/2016,00:00:11,1,0,0,0,0,0,0,10,37,1,7,0,20,0,0,16,5,0,43,1
140231,18/07/2016,02:00:32,1,0,0,0,0,0,0,8,30,3,8,0,19,0,0,13,3,1,40,1
140396,18/07/2016,04:00:10,1,0,0,0,0,0,0,13,31,2,6,0,17,2,1,16,4,2,37,1
140572,18/07/2016,08:00:20,1,0,0,0,0,0,0,5,14,1,5,0,8,0,0,6,4,5,22,1
140683,18/07/2016,10:00:14,1,0,0,0,0,0,0,3,23,2,10,1,10,0,0,4,5,6,19,1
140792,18/07/2016,12:00:21,1,0,0,0,0,0,0,1,28,0,9,3,8,1,1,2,5,10,26,1
140901,18/07/2016,14:00:13,1,0,0,0,0,0,0,1,30,1,15,4,8,0,1,5,5,12,32,0
141008,18/07/2016,16:00:12,1,0,0,0,0,0,0,0,28,3,10,3,8,1,0,3,3,13,39,0
141121,18/07/2016,18:00:24,1,0,0,0,0,0,0,0,33,2,18,3,13,2,1,1,6,11,47,1
141221,18/07/2016,20:00:35,1,0,0,0,0,0,0,1,45,2,18,5,20,2,1,5,5,9,57,1
141326,18/07/2016,22:00:20,1,0,0,0,0,0,0,1,48,4,15,4,26,2,0,3,6,13,57,1
141434,19/07/2016,00:00:16,0,1,0,0,0,0,0,2,35,3,8,0,16,0,1,8,7,0,56,1
141547,19/07/2016,02:00:54,0,1,0,0,0,0,0,2,19,2,7,0,6,0,0,4,5,0,47,0
141711,19/07/2016,04:00:13,0,1,0,0,0,0,0,0,9,0,1,0,1,0,0,2,2,4,43,0
141810,19/07/2016,06:00:25,0,1,0,0,0,0,0,0,4,0,3,0,2,0,0,0,0,1,38,0
141901,19/07/2016,08:01:27,0,1,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,2,37,0
142002,19/07/2016,10:00:35,0,1,0,0,0,0,0,0,19,0,12,2,7,0,1,0,1,4,35,0
142113,19/07/2016,12:00:12,0,1,0,0,0,0,0,0,23,1,12,0,9,0,1,1,5,10,42,0
142221,19/07/2016,14:00:15,0,1,0,0,0,0,0,0,28,1,13,0,12,1,2,0,2,9,59,0
142330,19/07/2016,16:00:22,0,1,0,0,0,0,0,0,22,3,6,2,3,1,0,3,3,11,76,0
142441,19/07/2016,18:00:26,0,1,0,0,0,0,0,0,27,2,16,6,6,2,1,2,4,9,79,0
142548,19/07/2016,20:00:14,0,1,0,0,0,0,0,0,33,2,12,3,11,2,1,1,2,12,79,1
142648,19/07/2016,22:00:18,0,1,0,0,0,0,0,1,35,2,15,1,14,0,1,3,4,14,73,0
142758,20/07/2016,00:00:15,0,0,1,0,0,0,0,0,29,2,4,0,12,0,0,5,6,0,65,0
142869,20/07/2016,02:00:50,0,0,1,0,0,0,0,0,16,1,4,0,9,0,0,2,3,0,56,0
143032,20/07/2016,04:00:33,0,0,1,0,0,0,0,0,8,0,4,2,2,0,0,1,1,4,47,0
143129,20/07/2016,06:00:19,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,3,39,0
143230,20/07/2016,08:00:16,0,0,1,0,0,0,0,0,5,0,3,0,3,0,0,0,1,4,39,0
143339,20/07/2016,10:00:17,0,0,1,0,0,0,0,0,25,1,18,0,13,0,0,0,2,7,39,0
143447,20/07/2016,12:00:25,0,0,1,0,0,0,0,0,36,0,20,3,15,0,1,1,6,10,39,1
143557,20/07/2016,14:00:13,0,0,1,0,0,0,0,1,37,3,13,5,14,1,2,2,7,16,41,0
143668,20/07/2016,16:00:12,0,0,1,0,0,0,0,0,36,3,18,1,18,2,0,5,7,14,45,0
143777,20/07/2016,18:00:10,0,0,1,0,0,0,0,0,38,4,14,4,13,2,0,2,4,11,68,0
143877,20/07/2016,20:00:18,0,0,1,0,0,0,0,0,44,2,19,7,14,2,3,2,4,14,69,1
143983,20/07/2016,22:00:18,0,0,1,0,0,0,0,2,37,0,10,4,12,4,3,5,9,17,58,1
144095,21/07/2016,00:00:16,0,0,0,1,0,0,0,5,34,1,8,1,14,0,2,11,9,0,51,1
144202,21/07/2016,02:00:16,0,0,0,1,0,0,0,6,31,1,6,2,14,0,2,12,4,0,41,1
144376,21/07/2016,04:00:10,0,0,0,1,0,0,0,10,26,1,3,0,13,0,1,16,5,1,36,1
144467,21/07/2016,06:00:30,0,0,0,1,0,0,0,8,18,2,3,1,5,0,1,10,8,6,33,1
144570,21/07/2016,08:00:20,0,0,0,1,0,0,0,2,12,0,4,1,4,0,0,6,1,3,29,1
144680,21/07/2016,10:00:28,0,0,0,1,0,0,0,1,20,0,11,0,5,0,0,1,2,7,25,1
144789,21/07/2016,12:00:21,0,0,0,1,0,0,0,1,27,1,11,2,6,0,1,2,5,10,33,0
144898,21/07/2016,14:00:13,0,0,0,1,0,0,0,0,26,1,8,3,8,0,1,2,3,14,36,1
145005,21/07/2016,16:00:11,0,0,0,1,0,0,0,1,31,1,16,6,6,1,1,1,4,17,44,1
145115,21/07/2016,18:00:13,0,0,0,1,0,0,0,1,33,2,14,2,15,1,1,2,3,12,52,1
145217,21/07/2016,20:01:09,0,0,0,1,0,0,0,1,36,0,18,7,17,2,1,1,4,20,55,1
145325,21/07/2016,22:00:09,0,0,0,1,0,0,0,1,34,2,8,1,21,1,0,4,7,15,53,1
145435,22/07/2016,00:00:10,0,0,0,0,1,0,0,3,25,3,6,0,14,0,0,9,5,0,47,1
145548,22/07/2016,02:03:32,0,0,0,0,1,0,0,4,21,3,4,0,9,1,0,7,4,0,45,1
145718,22/07/2016,04:00:09,0,0,0,0,1,0,0,6,20,2,4,0,5,0,0,10,8,5,40,1
145827,22/07/2016,06:01:01,0,0,0,0,1,0,0,3,13,2,5,0,2,0,0,7,4,6,30,1
145924,22/07/2016,08:00:15,0,0,0,0,1,0,0,4,18,1,8,1,7,0,0,5,4,2,29,1
